,Accident_Index,Longitude,Latitude
1347448,2.01292E+12,-2.099847,57.598824
1107502,2.01113E+12,-1.543807,53.764129
1709831,2.0153E+12,-1.474379,52.917378
1175162,2.01146E+12,0.769966,51.408174
1591640,201443N177054,-0.992884,52.000398
395830,200701KF60134,0.022334,51.522208
1388929,201306M069439,-2.331135,53.378752
1226344,201201TB00434,-0.274729,51.622185
89615,2.00522E+12,-1.638103,52.794809
745004,200901GD10119,-0.057051,51.53677
1107686,2.01113E+12,-1.538238,53.829182
1679415,2.0151E+12,-1.533205,55.126551
1240392,201205BB06446,-3.022885,53.476406
507717,200743P054097,-1.228902,51.765763
480730,20073102D4480,-1.281419,52.965968
230262,200604FL06166,-2.338378,53.760564
1655123,201501QK50190,-0.253222,51.554476
1463610,2.01346E+12,0.572892,51.3534
1288880,2.01233E+12,-1.549763,52.689236
1446990,201343P017033,-1.382071,52.074129
970196,201020T004390,-1.812637,52.488478
996733,201037G029158,1.170125,52.050216
136426,200543W362095,-1.131227,51.364768
272977,200620E035001,-1.96909,52.41688
213108,200601RG40344,0.01571,51.473401
200253,200601CW10602,-0.140017,51.50718
926104,201001YE80720,-0.08388,51.632623
989094,2.01033E+12,-0.970541,52.544294
1635336,2.01495E+12,-2.992048,55.917628
1655095,201501QK50156,-0.304102,51.540025
116216,2.00536E+12,0.726732,52.652243
249900,2.0061E+12,-1.528353,55.131122
1432667,201334WN27163,-0.85343,52.261718
186672,2.00592E+12,-2.007841,57.667669
1231466,201201XH30780,-0.449176,51.552051
1360529,201301GD10379,-0.080948,51.565131
438423,200711CH15310,-1.676022,54.849161
1131421,2.01123E+12,-1.400773,52.49493
54179,2.0051E+12,-1.38302,54.913539
1163798,2.01144E+12,-1.522004,51.17836
315251,20064100K0212,-0.045545,51.690713
278499,200620L155401,-1.733328,52.452275
1721137,2.01535E+12,0.138068,52.098514
474280,200730A000088,-1.39675,53.087877
538821,2.00752E+12,-2.48788,51.46966
1034400,2.01052E+12,-3.301756,51.155188
486823,200734NK03587,-0.795014,52.400315
1722886,2.01536E+12,0.443811,52.768131
1094003,201106K046940,-2.422291,53.616808
1099330,2.01107E+12,-2.910714,53.19829
93693,200522MC44351,-2.135582,52.048644
602320,200805EE26820,-2.870608,53.420262
376586,2.00692E+12,-2.915344,57.672533
1673689,201506A008135,-2.178149,53.499984
1165240,2.01144E+12,-1.099986,51.265708
1118178,2011170M11131,-1.240247,54.567001
706523,2.00847E+12,-0.687245,50.788782
590463,200801XH70355,-0.443391,51.518703
400772,200701QK50092,-0.219236,51.534039
191302,2.00595E+12,-3.162205,55.890504
684842,200843R061088,-0.615582,51.525088
35829,200505BS00924,-3.022078,53.474165
250731,2.0061E+12,-1.615208,54.97138
457943,200720E016402,-1.8421,52.444918
542998,2.00752E+12,-2.45543,51.536239
1247815,2.01207E+12,-2.438749,53.098395
1584346,20144100A0258,0.01093,51.903601
290425,200630C000129,-1.439175,53.235508
258635,2.00613E+12,-1.58625,53.798258
1539918,2.01412E+12,-1.5385,54.137947
714404,2.00852E+12,-2.391807,51.497985
103134,200532B045205,-0.435577,52.997582
1140736,2.01133E+12,-1.330544,52.570431
1659992,201501VW40399,-0.194454,51.432008
1675307,201506L008649,-2.703827,53.545683
896600,2.00995E+12,-3.464867,55.957546
1638823,201497NA02109,-3.98027,55.864524
653435,200830C000328,-1.428354,53.260536
580203,200801LX50801,-0.106306,51.440903
1565181,201423S010416,-1.530661,52.320197
642145,200820K108902,-2.035479,52.512354
1139501,201132N337011,-0.21546,52.980007
41237,200506C920593,-2.181127,53.45368
96340,200530A000571,-1.298438,52.944764
323163,200643N410116,-0.778297,51.617805
317841,200642G032605,0.031045,51.688604
702192,2.00847E+12,-0.172709,51.106789
183808,200563AC21405,-4.148005,51.684994
488319,2.00735E+12,0.150131,52.357315
285904,200622FA47460,-2.679249,52.949659
1400267,20131300S1255,-1.540433,53.664579
1384635,201305BB05486,-3.049932,53.544713
1383312,201304FG13089,-2.221553,53.83605
429551,200706XG86386,-2.13523,53.511538
1466221,2.01347E+12,0.297426,50.785538
1058528,2.01098E+12,-3.268048,54.983083
353000,200650E21E042,-4.185536,50.401257
426105,200706K082604,-2.526692,53.547667
966772,201020H003670,-1.949999,52.656099
780514,2.00907E+12,-2.167841,53.292081
625808,2.00813E+12,-1.507168,53.680122
331845,2.00644E+12,-1.483276,50.918225
986865,201032D158010,-0.323736,53.3144
113712,2.00535E+12,-0.276457,52.229707
1205712,201197AB04911,-4.259858,55.857629
1146711,2.01136E+12,1.343937,52.572382
728110,200863DP10208,-3.239498,52.012442
931361,201004CJ10088,-2.759693,53.537605
674375,20084100B0859,-0.22151,51.752769
983012,20103102B2537,-1.054818,53.183368
1770235,2.01562E+12,-3.164814,51.496283
387238,200697UD02308,-4.543345,55.490035
1573744,2.01433E+12,-0.887515,52.771519
191526,2.00595E+12,-2.851485,56.012549
1642675,201501CW11454,-0.181417,51.528386
285184,200622DE53426,-2.129529,52.425354
1068062,201101MM70037,-0.06744,51.492337
289516,200630A000500,-1.44775,52.987893
216939,200601TX20011,-0.254339,51.487085
659921,200832D080508,-0.741566,53.404041
1568128,2.0143E+12,-1.995008,53.36402
1011575,2.01044E+12,-0.814641,51.292122
1295729,2.01237E+12,0.789523,52.237016
982638,20103102B0663,-1.120956,53.32986
1468717,201350BL2L003,-4.512174,50.596629
1512409,201401TW60218,-0.365486,51.444175
893107,200991NN25042,-4.223958,57.481617
664516,200834WD41328,-1.108897,52.345737
787085,200911ND08109,-1.463335,54.762584
103696,200532B526405,-0.064618,52.80529
327469,200643W095066,-0.858401,51.360809
1268547,201220G006632,-2.103953,52.555826
263010,200614A035506,-1.134994,53.519002
1347928,2.01293E+12,-2.603935,56.561982
1605669,2.01446E+12,0.524183,51.272077
529843,2.00747E+12,-0.383267,50.815722
935820,201005DD06803,-2.741155,53.469676
736048,200897BC02707,-4.231856,55.88762
1642253,201501CW10929,-0.1359,51.488554
1131169,2.01123E+12,-1.469803,52.499215
1406404,201314K132213,-1.472964,53.416781
1134015,201130D001217,-1.56887,52.867125
1521066,2.01403E+12,-2.904154,54.916056
1062738,201101FH10535,-0.212859,51.494374
1528681,201406A089414,-2.193114,53.510128
1709243,201523S030237,-1.369164,52.239203
1252959,201211ND26052,-1.525054,54.72764
438789,200711DJ13100,-1.556729,54.535411
146006,200545SP71376,-0.477983,51.440833
33926,200504FL05002,-2.311414,53.662844
617840,200811ND05648,-1.437948,54.766513
1532921,2.01407E+12,-2.292791,53.274132
103494,200532B084205,-0.642131,52.916063
1716343,2.01532E+12,0.170944,52.773872
794271,2.00913E+12,-1.671157,53.812902
918804,201001RY10435,0.175197,51.453823
1289288,2.01233E+12,-1.10663,52.585226
381999,200697AB70606,-4.264389,55.869589
1219269,201201LX50418,-0.097282,51.422591
1727957,20154100E0591,-0.211115,51.931123
1688396,20151328J0933,-1.758449,53.795784
439457,2.00712E+12,-1.819023,54.493759
182168,2.00562E+12,-3.222231,51.483818
1494402,201401BS70163,-0.210637,51.517991
297612,200632D003806,-0.52039,53.184042
853840,2.00944E+12,-1.428829,50.926604
628792,200814A151508,-1.068883,53.507449
444636,2.00713E+12,-1.377814,53.766258
725656,2.00862E+12,-3.80781,51.668602
874523,200950FB2D019,-3.505469,50.393611
1004887,201042I322109,0.714388,51.537999
1173622,2.01146E+12,0.352548,51.417661
939871,201006K029475,-2.444445,53.577124
1729953,201542I017001,0.739337,51.552079
898913,2.00996E+12,-3.843818,55.959827
1222075,201201PY20696,-0.006484,51.406873
2515,200501CW19216,-0.12846,51.511403
195307,200597KC70202,-4.736282,55.944493
481132,200732B002207,-0.496705,52.657003
994736,2.01036E+12,0.185133,52.661225
723642,2.00861E+12,-3.020613,51.568022
1443994,201342I218607,1.149229,51.788649
1429419,2.01333E+12,-1.14429,52.652347
1286448,201232E379412,-0.181719,53.109408
1615340,201450BW4U004,-4.949055,50.48744
1702727,201520W053945,-1.880116,52.47484
12225,200501PL60359,-0.004677,51.43517
263836,200614A246206,-1.137954,53.52181
1683050,201511SK05555,-1.569455,54.61071
813235,2.00922E+12,-1.70643,52.624551
1731582,201542I196507,0.796423,51.662983
756241,200901TB00161,-0.299198,51.547275
1134473,201131A099511,-1.269455,53.091748
1117314,2011160D04101,-0.381417,53.760451
1621908,2.01453E+12,-2.096522,51.915645
1153685,20114100T3242,-0.186306,51.683979
1447699,201343P169053,-1.254922,51.786405
1372392,201301TX20442,-0.330311,51.465621
672153,2008400B00322,-0.475319,52.118163
887910,2.00961E+12,-2.986662,51.752373
805689,200920D291501,-1.872386,52.503571
981735,201030D001134,-1.444212,52.892137
1028185,2.01047E+12,-0.188272,50.839837
1139123,201132L387411,-0.744941,53.401829
726911,200863AC02008,-4.362258,51.970362
1392125,2.01307E+12,-2.86295,53.192551
193681,200597EB05002,-4.111709,55.85433
1074144,201101TA00917,-0.303777,51.400763
1679532,2.0151E+12,-1.922099,55.471698
1687765,2.01513E+12,-1.732787,53.787137
394954,200701JI68129,0.087586,51.558925
879795,2.00952E+12,-2.51211,51.460655
910365,201001JC30219,0.00463,51.552369
124997,200542A048608,0.190027,51.813804
835756,2.00936E+12,0.899879,52.808292
1096776,2.01107E+12,-2.369744,53.358593
33103,200504F003005,-2.239702,53.799721
1082138,201101ZD30393,-0.082447,51.374957
1576593,201434WN13014,-0.895571,52.214513
1487491,2.01394E+12,-3.451184,56.075073
307074,2.00636E+12,1.136314,52.823048
322727,200643N282106,-0.653071,51.529661
250433,2.0061E+12,-1.671969,55.003089
783503,2.0091E+12,-1.599048,54.962701
705083,2.00847E+12,-0.308747,50.839038
762221,200901YR90388,-0.070745,51.594819
1029148,201050AH2R027,-5.267527,50.089706
845196,200942I171305,0.233625,51.62728
741549,200901CW10023,-0.146782,51.514481
1621989,2.01453E+12,-2.244915,51.865997
1332067,201250KO2X003,-3.342513,50.702027
1349465,2.01295E+12,-3.174697,55.928215
61475,2.00513E+12,-1.664099,53.726865
738921,200897QA03910,-4.21663,55.7467
1654837,201501QA10405,-0.284462,51.590636
536804,200750E21J179,-4.162127,50.406372
333113,2.00644E+12,-1.40104,50.918911
568253,200797QB01909,-4.089842,55.795207
1052274,2.01095E+12,-3.174663,55.942952
61334,2.00512E+12,-1.432164,54.144835
1488171,2.01395E+12,-3.281357,55.939822
390659,200701EO40067,-0.108004,51.566829
1461558,2.01346E+12,0.247805,51.367107
1714813,2.01532E+12,-0.601035,52.973487
1375540,201301XH30150,-0.469162,51.558249
985183,201032B094710,-0.218763,52.805367
1069339,201101PL60449,-0.026995,51.481502
777607,200906M008316,-2.285964,53.45761
40855,200506C032153,-2.259017,53.409941
566526,200797KB04003,-4.516323,55.835123
285398,200622EA35042,-2.826359,52.025505
10012,200501LX50124,-0.107632,51.422759
720959,2008600FL3010,-2.982516,53.169762
1208874,201197QC00509,-3.807949,55.729669
1245138,201206L063917,-2.597931,53.524249
1040903,2010550D27985,-2.198358,50.936555
676000,20084100G0758,-0.012921,52.06128
1348601,2.01294E+12,-3.216746,56.258113
994225,2.01036E+12,1.45269,52.770547
1113145,201114B127911,-1.466608,53.571008
339984,2.00646E+12,0.698286,51.101257
708960,200850EC2E109,-4.149826,50.364685
986067,201032C192910,0.335214,53.144623
1411561,201320J013403,-2.148899,52.456348
716962,200854DC36408,-1.801439,51.568156
1715302,2.01532E+12,-0.084138,52.889743
310896,200640B014740,-0.4552,52.133996
522922,2.00746E+12,0.586346,51.375498
322516,200643N239016,-0.771438,51.951235
1578698,2.01435E+12,0.131455,52.194899
20484,200501VK30360,-0.280749,51.412927
515915,2.00744E+12,-1.170514,50.81795
873160,200950CB2H004,-4.012075,51.090174
351750,200650C51E406,-4.07501,50.833562
691101,2.00844E+12,-1.373221,50.818676
208847,200601LX50891,-0.128847,51.421031
1570110,201431C270314,-1.163006,52.930404
1772919,2.01592E+12,-2.089882,57.186208
643596,200820Z016901,-2.022794,52.487905
1273443,2.01221E+12,-2.136161,53.000424
229537,200604FA06120,-2.224374,53.801099
248491,2.0061E+12,-1.599491,54.918219
1488239,2.01395E+12,-3.209372,55.97775
1045160,2.01062E+12,-3.586078,51.758491
314634,20064100G0354,-0.3044,51.845084
326650,200643S071076,-0.781343,52.058156
1398593,2.01312E+12,-2.067465,53.976449
37363,200505EE02499,-2.970565,53.408795
322545,200643N244046,-0.627365,51.593387
1432319,201334WD21183,-1.252746,52.172406
715808,2.00853E+12,-2.185077,51.780465
384117,200697KA04404,-4.457086,55.840456
1020230,2.01046E+12,0.56851,51.436778
136090,200543W279075,-0.745097,51.433476
1338693,2012552C38344,-1.819443,50.733259
1456395,2.01345E+12,-0.118233,51.246443
1344203,2.01262E+12,-3.460729,51.735657
1477982,2013553C24231,-1.863427,50.762366
228308,200604DL06036,-2.777326,53.78315
345314,2.00647E+12,-0.134414,50.819112
674183,20084100B0267,-0.208817,51.802573
1119479,201120H010511,-1.987571,52.577627
130061,200542J048911,0.575775,51.609117
100445,20053102B1988,-0.836653,53.403387
1240579,201205CC04043,-2.901388,53.473968
1141380,2.01133E+12,-1.107724,52.636748
1151829,20114100C1078,-0.401146,51.671184
849483,200943P066019,-1.578848,51.907261
1371265,201301SX21106,-0.207022,51.661277
1351602,201297AC01112,-4.265849,55.867226
729699,2.00892E+12,-2.286597,56.833893
1266865,2012160D03951,-0.394769,53.735748
1506610,201401MM70824,-0.09931,51.495017
923198,201001WW50177,-0.148125,51.477812
36103,200505CC02645,-2.80671,53.399317
1065034,201101JI40267,0.023434,51.569762
315989,20064100T3221,-0.445979,51.696514
110731,2.00535E+12,0.382175,52.343601
666775,2.00835E+12,-0.059334,52.292605
1280329,201230B001595,-1.992602,53.370222
1075415,201101TB00666,-0.146676,51.577428
759582,200901WW50874,-0.147771,51.451008
533637,200750A41F347,-4.982888,50.28386
1164165,2.01144E+12,-0.750844,51.270057
41207,200506C919808,-2.197542,53.453924
1281990,201230D001527,-1.481147,52.811307
1689286,2015132AH1228,-1.387147,53.708319
1631962,201491NJ04520,-4.780643,58.542958
1647952,201501JC30714,-0.016748,51.621848
1720525,2.01535E+12,-0.294544,52.5714
132766,200543P098025,-1.203007,51.746799
1606488,2.01446E+12,1.172073,51.104195
403069,200701SX20640,-0.27251,51.604527
1512622,201401TW60467,-0.35497,51.436474
1671724,2.01505E+12,-2.976623,53.438615
1763251,2.01553E+12,-1.989246,51.945377
165863,2.00552E+12,-2.907849,51.062509
1475651,2.01353E+12,-1.76761,52.097296
988097,2.01033E+12,-0.987437,52.694218
291516,200630D000477,-1.602147,52.883242
1013972,2.01044E+12,-1.293878,51.071545
776751,200906K019592,-2.522009,53.584091
643739,2.00822E+12,-2.191694,53.02354
1278443,201222G202959,-2.382609,52.678147
1523142,201404CL14157,-2.709877,53.777645
471460,200722FA86626,-2.284039,52.622956
830754,2.00933E+12,-1.057498,52.629077
1135971,201131C158111,-1.174826,52.951117
1734789,201543P194015,-1.230036,51.774125
1571709,2.01432E+12,-0.079577,53.447424
1405071,201314B009013,-1.434758,53.542943
503963,200742I333308,0.617379,51.849761
1166758,2.01144E+12,-0.93646,51.289695
780862,2.00907E+12,-2.216748,53.262608
1767993,2.01561E+12,-3.100462,51.603754
921403,201001TW60186,-0.336668,51.445208
915537,201001PL60367,0.007532,51.467516
1176145,2.01146E+12,0.494661,51.304098
557722,200791NE09922,-4.595515,57.575794
474735,200730A000563,-1.392625,53.105116
1653815,201501PY20126,-0.046056,51.410114
556171,200763AC27407,-4.15745,51.676727
238556,200606J062475,-2.160623,53.407687
1466159,2.01347E+12,-0.131652,51.080959
595320,200804AN08132,-3.023602,53.849613
922087,201001TX20566,-0.298544,51.491332
305167,2.00635E+12,-0.090819,52.303819
1574863,2.01433E+12,-1.396738,52.672267
743620,200901CW76908,-0.129524,51.513578
703046,2.00847E+12,0.563631,50.887706
1732088,201542I253308,0.234162,51.481943
189938,2.00595E+12,-2.776556,55.955358
1214162,201201FH10359,-0.191929,51.47355
999405,20104100A0652,-0.027887,51.810558
421380,200705EE22134,-2.873395,53.416736
177349,2005600DE8030,-3.177954,52.974979
158489,2.00547E+12,-0.416851,50.813305
1763595,2.01554E+12,-2.271186,51.416768
320990,200642I550912,0.068786,51.675445
1719234,201534TM33175,-1.154458,52.35329
6529,200501JC30218,-0.008705,51.626786
1379576,2.01303E+12,-3.072233,54.86544
1550111,2014160A03711,-0.086612,53.570908
184331,200563BC14205,-4.052915,52.510735
1425744,201331C126413,-1.146784,52.980631
1238359,201204EL12129,-2.366053,53.752627
1205561,2.01196E+12,-3.826112,56.005652
1341663,2.01261E+12,-3.178832,51.593515
987249,201032D326010,-0.769122,53.387428
690246,2.00844E+12,-0.991955,50.849728
23574,200501XH30816,-0.469613,51.57489
656330,20083102B3275,-1.114937,53.308691
562629,2.00795E+12,-3.407351,55.983736
1100570,2.0111E+12,-1.624389,54.975273
5301,200501GD10837,-0.050989,51.547011
1579995,2.01436E+12,0.392798,52.736836
438140,200711BE18910,-1.312923,54.761016
265870,200614F017706,-1.471517,53.41939
870459,2.00947E+12,-0.165032,50.842082
253160,2.00612E+12,-1.532312,54.006404
161575,200550D21G116,-3.46504,50.769791
173709,200554DH52805,-1.735585,51.578816
806890,200920E173002,-1.836301,52.421716
1676516,201506X099782,-2.369035,53.469256
1067453,201101LX50401,-0.129759,51.430398
558115,200791NM09680,-3.642564,57.391343
799876,200914K074409,-1.464843,53.41163
1126958,2.01121E+12,-2.135402,52.661876
609952,200806X005895,-2.138856,53.467489
155854,2.00547E+12,-0.392557,50.838694
314607,20064100G0275,-0.287923,51.961651
671521,200837G025963,1.153058,52.052293
1562287,201422C404518,-2.256254,52.189329
845962,200942I252408,0.64003,51.678379
553571,2.00762E+12,-3.211194,51.480336
887280,2.00961E+12,-2.949618,51.595414
1077697,201101VK30332,-0.298741,51.393136
1314481,2.01244E+12,-1.00443,50.907642
997582,20104000C0333,-0.435058,51.903724
121916,20054100D0426,-0.483081,51.742319
1321935,2.01246E+12,0.508567,51.385374
61146,2.00512E+12,-1.212867,53.962762
1231198,201201XH30482,-0.451006,51.540655
584685,200801RG40753,0.052145,51.451006
1585724,20144100F0297,-0.345097,51.732904
297625,200632D005506,-0.365332,53.14102
265251,200614C153306,-1.438125,53.464092
635890,200820D016601,-1.84386,52.487983
830371,2.00933E+12,-1.507119,52.705518
1667701,201504EF15023,-2.319658,53.693747
33121,200504F004805,-2.233295,53.794431
1496492,201401CW11398,-0.126148,51.501024
319862,200642I429510,0.903455,51.885764
679531,200842I282208,0.432806,51.625839
272222,200620D229703,-1.859545,52.464809
303817,2.00635E+12,-0.234703,52.576336
110844,2.00535E+12,-0.129063,52.311714
874469,200950EP2D011,-4.070938,50.390492
1168752,201145EL66325,-0.419866,51.386199
848940,200943N245039,-0.49876,51.561868
1692714,201514K088715,-1.452312,53.407315
400179,200701PY64811,-0.029796,51.406458
710932,200850JT3H009,-4.29542,50.644961
1696775,2015170S13065,-1.300266,54.562974
584133,200801RG40101,0.06364,51.434616
255304,2.00612E+12,-1.892641,53.971314
534520,200750B41M830,-4.821279,50.326309
746608,200901JC30215,-0.010896,51.556859
1300706,20124100J0071,-0.271206,51.657833
604958,200806F001949,-2.261573,53.507732
563278,2.00795E+12,-3.089393,55.882723
289839,200630B000148,-1.976916,53.471792
591190,200801YR75559,-0.102587,51.589493
698239,2.00846E+12,0.305927,51.225587
211380,200601PY20534,0.064763,51.360584
811144,200920M015402,-1.50795,52.394104
1527090,201405CC03044,-2.826761,53.421105
1771226,201563AC37215,-4.224348,52.009143
498665,20074100D0801,-0.47376,51.748133
924584,201001XD80792,-0.313031,51.496937
1612938,2.01447E+12,0.501919,50.953212
646165,2.00822E+12,-2.179957,52.997579
629132,200814A226608,-1.131741,53.523203
163681,200550F21F733,-3.531699,50.482758
215004,200601SX21095,-0.190644,51.647716
1059264,201101CP00108,-0.090977,51.511698
1262740,201214B080312,-1.468293,53.581172
645441,2.00822E+12,-2.035362,53.099019
1242511,201206A059772,-2.176288,53.5253
